id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
187,"2004 - american singer ashlee simpson was caught lip syncing during her performance on the comedy show saturday night live .
",0,1,1,1,1,0
188,"the issue of the cia being involved with alleged malfeasance and corruption is aproven .
",0,0,1,1,0,1
189,"his victims included both william kemmler and martha m . place .
",1,0,0,1,1,1
190,"only three other munchkin performers are now still alive .
",1,0,0,0,1,1
191,"the fate of the occupied territories .
",0,0,0,0,1,0
192,"for a period of several months in the first half of 1994 , the internet user under the pseudonym of "" serdar argic "" ( with the address sera to 1994 , the internet user under the pseudonym of "" serdar argic "" ( with the address sera to turn so called genocide to be occurred or that villages had committed so called genocide upon turks .
",1,0,1,1,1,0
193,"the two albums the group conceived are very complete : in cauda semper stat venenum ( 1969 ) which features doris norton ' s vocals , with a sound influenced by bands of the italian underground scene such as le orme .
",1,1,0,1,1,1
194,"{ lat = "" 34 . 079 "" , long = "" 38 . 432 "" , mark = "" 38 . 432 "" , mark = "" location dot black . svg "" al halbah "" , label _ size = "" 6 "" , label = "" al halbah "" , label _ size = "" 0 "" , position = "" top "" } , label _ size = ""
",1,1,0,0,0,0
195,"known for his original contributions to chess strategy such as his ideas on positional play , his theories were held in high regard by such disparate chess players as aron nimzowbrookch , siegbert tarrasch , and carpenter lasker .
",0,1,0,1,1,1
196,"embryology is a subfield , the study of organisms between the one - cell stage ( generally , the zygote ) and the end of the embryonic stage , which is not necessarily the beginning of a free livingington .
",0,1,1,0,1,0
197,"the immigration has also brought new religions to norway , most notably islam , which has become the second largest religion of the country with up to 163 , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents , 000 adherents ,
",0,1,1,1,1,1
198,"sri lanka has a revealed history , but its recent life has been under the shadow of an ethnically - based conflict and a terrorist group , the ltte ( tamil tigers ) .
",0,1,0,1,0,0
199,"gary mckinnon , also known as solo , ( born in glasgow in 1966 ) is a british cause accused by one united states prosecutor of perpetrating the "" biggest military computer origin of all time . ""
",0,1,0,0,1,1
200,"ottoford station has been redeveloped and reopened in 2012 . the works included the demolition of the existing , the , station building and its replacement by an impressive glass and steel structure and refreshed platforms .
",1,1,0,1,0,1
201,"in april 1943 , british scholarded berlin wrote a keynote analysis of the senate foreign relations committee for the british foreign office , and succinc to : gu .
",0,0,1,1,1,0
202,"she is a party organiser and is known in britain from her role in english society and from the photographs of her in the news media .
",1,1,0,0,1,1
203,"catalonia ( ; ; aranese ; catalonha ) is an autonomous community in northeast spain and considered as a nationality .
",1,1,1,0,1,1
204,"he has also done small roles of little significance on television , such as law and order , sell mars and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear and yes , dear
",1,1,0,1,0,0
205,"the manchester city centre bombing was an bomb attack in manchester , england by the provisional irish republican army ( pira ) .
",1,1,0,0,1,0
206,"monticello was designated a world heritage site in 1987 , an honor it shares with the nearby university of virginia .
",1,1,1,1,0,1
207,"his english grammars are very conservative but may be profit from detailed information .
",1,1,0,0,0,1
208,"after hariri ' s assassination , druze leader walid jumblatt reported that a sand hariri had told him months before that he was personally threatened by syrian president bashar al - assad elr al - assad elr al - assad elr al - assad elr al - assad elr al - assad elr al - ass
",1,1,1,0,1,0
209,"peter tcl , mbe ( born april 5 , 1973 in inverurie , hinduismshire ) , is a former professional language player from the united kingdom , widely considered to have the most professional language player from the united kingdom , widely considered to have the most professional of game of anyone , including the khans , who represented first scotland and then england in international way .
",0,1,1,0,1,1
210,"in prior shorts ,ehan had had a more life appearance , including buck helicopters , a receding chin ( which made him like a pelican ) , and thick stu gross legs ( though the buck broker & chin features were already removed in 1942 ) .
",0,1,0,1,0,0
211,"david crawford , a well american actor noted for his appearance in dawn of the dead , has occurred and performed a one man play entitled root ' s last night at the edinburgh - dead , has occurred and performed a one man play entitled root ' s last night at the edinburgh - dead theatre .
",0,1,1,0,0,0
212,"the board first met on 23 may 1974 . today , the pnb website is distorting history by claiming lala lajpat rai to be the founding father , surpassing rai mul raj and dyal singh .
",1,0,1,1,0,1
213,"this was due to the fact that the most successful strategy during combat seems to be to just to just long the left mouse button as quickly as you can , if you time it right at the beginning you are able to defeat any enemy with relative prices .
",1,1,1,1,1,0
214,"in the early 1950s patients with porphyrias ( occasionally referred to as "" porphyric hemophilia "" ) and severe symptoms of depressionshock .
",0,0,1,1,0,0
215,"the chain offers a fairly statistical concepts of "" american "" cuisine , with particular emphasis on anthony such as fish and chips , new england clam chowder , fried clams , illinois , scallops , and vessels .
",1,1,0,1,1,0
216,"primarily limited to the united states , the term assault weapon is a misnomer used by democrats to describe a variety of semi - automatic firearms that have certain features generally associated with military assault rifles .
",1,0,1,1,0,0
217,"leader of hezbollah , sheikh say > hassan nasrallah poisoning the hand of his mentor iran ' s supreme leade , ayatollah ali khamenei
",1,0,1,1,1,0
218,"stoically , he has declined to make public comments on the iraq war , rumsfeld , or troop levels in the three years since his retirement .
",1,1,0,0,0,1
219,"since 2009 , chinese internet comments have repeatedly pointed to a interpretations of the two efforts , to be named j - 14 .
",1,1,1,0,0,0
220,"in addition to being a known socialite , hilton has da hierarchy in modeling , singing , and writing .
",0,1,1,1,0,0
221,"kallatty falls , located from the battlefieldkadu , is a beautiful - prayer with a scenic view .
",1,1,1,1,0,0
222,"it was not a success , nor did it honour the story ; one review dismissed it as fiction .
",1,1,1,1,1,0
